unix_ts_recv,seq,rtt_ms,t_send_unix,warmup,test_id,condition,camera_mode,lidar_mode,video_enabled,lidar_enabled
1779496203.1478817,130,14.7448,1779496203.133137,False,C1_control_only,C1_control_only,off,off,False,False
1779496203.2393005,131,5.5895,1779496203.233711,False,C1_control_only,C1_control_only,off,off,False,False
1779496203.3493395,132,15.4417,1779496203.3338978,False,C1_control_only,C1_control_only,off,off,False,False
1779496203.4589105,133,24.4429,1779496203.4344676,False,C1_control_only,C1_control_only,off,off,False,False
1779496203.551147,134,16.5455,1779496203.5346014,False,C1_control_only,C1_control_only,off,off,False,False
1779496203.6442778,135,9.6221,1779496203.6346557,False,C1_control_only,C1_control_only,off,off,False,False
1779496203.7519913,136,16.7615,1779496203.7352297,False,C1_control_only,C1_control_only,off,off,False,False
1779496203.8436375,137,7.5889,1779496203.8360486,False,C1_control_only,C1_control_only,off,off,False,False
1779496203.9524155,138,15.7509,1779496203.9366646,False,C1_control_only,C1_control_only,off,off,False,False
1779496204.044484,139,7.663,1779496204.036821,False,C1_control_only,C1_control_only,off,off,False,False
1779496204.1539154,140,16.8524,1779496204.137063,False,C1_control_only,C1_control_only,off,off,False,False
1779496204.2836316,141,46.1814,1779496204.2374501,False,C1_control_only,C1_control_only,off,off,False,False
1779496204.4053347,142,67.6095,1779496204.3377252,False,C1_control_only,C1_control_only,off,off,False,False
1779496204.5094266,143,71.5632,1779496204.4378633,False,C1_control_only,C1_control_only,off,off,False,False
1779496204.6105711,144,72.129,1779496204.5384421,False,C1_control_only,C1_control_only,off,off,False,False
1779496204.69619,145,57.394,1779496204.638796,False,C1_control_only,C1_control_only,off,off,False,False
1779496204.7807748,146,41.1725,1779496204.7396023,False,C1_control_only,C1_control_only,off,off,False,False
1779496204.867249,147,26.9561,1779496204.840293,False,C1_control_only,C1_control_only,off,off,False,False
1779496204.9526825,148,11.5597,1779496204.9411228,False,C1_control_only,C1_control_only,off,off,False,False
1779496205.050101,149,8.1797,1779496205.0419214,False,C1_control_only,C1_control_only,off,off,False,False
1779496205.1589468,150,16.1586,1779496205.1427882,False,C1_control_only,C1_control_only,off,off,False,False
1779496205.2523236,151,9.0232,1779496205.2433004,False,C1_control_only,C1_control_only,off,off,False,False
1779496205.3619363,152,18.5277,1779496205.3434086,False,C1_control_only,C1_control_only,off,off,False,False
1779496205.4512558,153,6.9497,1779496205.4443061,False,C1_control_only,C1_control_only,off,off,False,False
1779496205.5665634,154,21.4403,1779496205.545123,False,C1_control_only,C1_control_only,off,off,False,False
1779496205.6574247,155,12.068,1779496205.6453567,False,C1_control_only,C1_control_only,off,off,False,False
1779496205.7978046,156,51.9073,1779496205.7458973,False,C1_control_only,C1_control_only,off,off,False,False
1779496205.902673,157,56.7029,1779496205.8459702,False,C1_control_only,C1_control_only,off,off,False,False
1779496205.9954584,158,49.1512,1779496205.9463072,False,C1_control_only,C1_control_only,off,off,False,False
1779496206.106108,159,59.5112,1779496206.0465968,False,C1_control_only,C1_control_only,off,off,False,False
1779496206.1963446,160,49.2773,1779496206.1470673,False,C1_control_only,C1_control_only,off,off,False,False
1779496206.28046,161,33.0756,1779496206.2473843,False,C1_control_only,C1_control_only,off,off,False,False
1779496206.3657153,162,18.1406,1779496206.3475747,False,C1_control_only,C1_control_only,off,off,False,False
1779496206.4605,163,12.3649,1779496206.4481351,False,C1_control_only,C1_control_only,off,off,False,False
1779496206.565517,164,17.2455,1779496206.5482714,False,C1_control_only,C1_control_only,off,off,False,False
1779496206.6687906,165,20.088,1779496206.6487026,False,C1_control_only,C1_control_only,off,off,False,False
1779496206.8048928,166,55.5842,1779496206.7493086,False,C1_control_only,C1_control_only,off,off,False,False
1779496206.8873813,167,37.6296,1779496206.8497517,False,C1_control_only,C1_control_only,off,off,False,False
1779496206.9670398,168,17.0169,1779496206.950023,False,C1_control_only,C1_control_only,off,off,False,False
1779496207.072996,169,22.723,1779496207.050273,False,C1_control_only,C1_control_only,off,off,False,False
1779496207.1700518,170,19.4008,1779496207.150651,False,C1_control_only,C1_control_only,off,off,False,False
1779496207.2658117,171,14.6832,1779496207.2511284,False,C1_control_only,C1_control_only,off,off,False,False
1779496207.3796177,172,27.9901,1779496207.3516276,False,C1_control_only,C1_control_only,off,off,False,False
1779496207.459159,173,7.1688,1779496207.4519901,False,C1_control_only,C1_control_only,off,off,False,False
1779496207.5688934,174,16.5124,1779496207.552381,False,C1_control_only,C1_control_only,off,off,False,False
1779496207.6607625,175,8.0445,1779496207.652718,False,C1_control_only,C1_control_only,off,off,False,False
1779496207.7963166,176,43.1962,1779496207.7531204,False,C1_control_only,C1_control_only,off,off,False,False
1779496207.8781796,177,24.5895,1779496207.85359,False,C1_control_only,C1_control_only,off,off,False,False
1779496207.9718833,178,17.8792,1779496207.954004,False,C1_control_only,C1_control_only,off,off,False,False
1779496208.0642617,179,10.0367,1779496208.054225,False,C1_control_only,C1_control_only,off,off,False,False
1779496208.1804686,180,26.0389,1779496208.1544297,False,C1_control_only,C1_control_only,off,off,False,False
1779496208.272216,181,17.2293,1779496208.2549868,False,C1_control_only,C1_control_only,off,off,False,False
1779496208.3768556,182,21.3673,1779496208.3554883,False,C1_control_only,C1_control_only,off,off,False,False
1779496208.4631379,183,7.5197,1779496208.4556181,False,C1_control_only,C1_control_only,off,off,False,False
1779496208.5668063,184,11.1041,1779496208.5557022,False,C1_control_only,C1_control_only,off,off,False,False
1779496208.6853561,185,29.1162,1779496208.65624,False,C1_control_only,C1_control_only,off,off,False,False
1779496208.7822359,186,25.7716,1779496208.7564642,False,C1_control_only,C1_control_only,off,off,False,False
1779496208.8769193,187,19.887,1779496208.8570323,False,C1_control_only,C1_control_only,off,off,False,False
1779496208.979569,188,22.3484,1779496208.9572206,False,C1_control_only,C1_control_only,off,off,False,False
1779496209.0766537,189,19.155,1779496209.0574987,False,C1_control_only,C1_control_only,off,off,False,False
1779496209.172814,190,15.044,1779496209.15777,False,C1_control_only,C1_control_only,off,off,False,False
1779496209.3025382,191,44.2209,1779496209.2583172,False,C1_control_only,C1_control_only,off,off,False,False
1779496209.3885686,192,29.7439,1779496209.3588247,False,C1_control_only,C1_control_only,off,off,False,False
1779496209.4776442,193,18.734,1779496209.4589102,False,C1_control_only,C1_control_only,off,off,False,False
1779496209.5752847,194,15.9578,1779496209.559327,False,C1_control_only,C1_control_only,off,off,False,False
1779496209.6786187,195,19.1073,1779496209.6595113,False,C1_control_only,C1_control_only,off,off,False,False
1779496209.7794514,196,19.5546,1779496209.7598968,False,C1_control_only,C1_control_only,off,off,False,False
1779496209.891337,197,30.9706,1779496209.8603663,False,C1_control_only,C1_control_only,off,off,False,False
1779496209.9739027,198,13.0293,1779496209.9608734,False,C1_control_only,C1_control_only,off,off,False,False
1779496210.0817509,199,20.3843,1779496210.0613666,False,C1_control_only,C1_control_only,off,off,False,False
1779496210.170322,200,8.5664,1779496210.1617556,False,C1_control_only,C1_control_only,off,off,False,False
1779496210.304031,201,41.6818,1779496210.2623491,False,C1_control_only,C1_control_only,off,off,False,False
1779496210.3728807,202,10.0186,1779496210.362862,False,C1_control_only,C1_control_only,off,off,False,False
1779496210.482688,203,19.4528,1779496210.4632351,False,C1_control_only,C1_control_only,off,off,False,False
1779496210.5836818,204,20.0663,1779496210.5636156,False,C1_control_only,C1_control_only,off,off,False,False
1779496210.6791887,205,15.1074,1779496210.6640813,False,C1_control_only,C1_control_only,off,off,False,False
1779496210.783324,206,18.7221,1779496210.764602,False,C1_control_only,C1_control_only,off,off,False,False
1779496210.8744879,207,9.7106,1779496210.8647773,False,C1_control_only,C1_control_only,off,off,False,False
1779496210.987498,208,22.5716,1779496210.9649265,False,C1_control_only,C1_control_only,off,off,False,False
1779496211.075226,209,10.1767,1779496211.0650494,False,C1_control_only,C1_control_only,off,off,False,False
1779496211.1833637,210,18.0669,1779496211.1652968,False,C1_control_only,C1_control_only,off,off,False,False
1779496211.2739856,211,8.2793,1779496211.2657063,False,C1_control_only,C1_control_only,off,off,False,False
1779496211.3859355,212,19.8467,1779496211.3660889,False,C1_control_only,C1_control_only,off,off,False,False
