unix_ts,event,topic,seq,test_id,condition,payload_bytes,active_camera_mode,active_lidar_mode,video_enabled,lidar_enabled,notes
1779496385.8760507,ack_recv,latency_ack,1883,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=14.32ms
1779496385.9749987,ack_recv,latency_ack,1884,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=12.70ms
1779496386.0816467,ack_recv,latency_ack,1885,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=19.03ms
1779496386.175393,ack_recv,latency_ack,1886,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=12.35ms
1779496386.2706463,ack_recv,latency_ack,1887,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=7.24ms
1779496386.3778207,ack_recv,latency_ack,1888,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=13.70ms
1779496386.494237,ack_recv,latency_ack,1889,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=29.78ms
1779496386.5863934,ack_recv,latency_ack,1890,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=21.21ms
1779496386.6812015,ack_recv,latency_ack,1891,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=15.69ms
1779496386.7877717,ack_recv,latency_ack,1892,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=21.67ms
1779496386.8770254,ack_recv,latency_ack,1893,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=10.24ms
1779496386.9830172,ack_recv,latency_ack,1894,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=15.54ms
1779496387.0771654,ack_recv,latency_ack,1895,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=8.11ms
1779496387.1863596,ack_recv,latency_ack,1896,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=17.77ms
1779496387.2803223,ack_recv,latency_ack,1897,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=11.29ms
1779496387.3801928,ack_recv,latency_ack,1898,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=10.91ms
1779496387.4820452,ack_recv,latency_ack,1899,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=12.60ms
1779496387.5932128,ack_recv,latency_ack,1900,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=23.50ms
1779496387.6812637,ack_recv,latency_ack,1901,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=11.08ms
1779496387.791187,ack_recv,latency_ack,1902,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=20.61ms
1779496387.8845074,ack_recv,latency_ack,1903,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=13.36ms
1779496388.0531278,ack_recv,latency_ack,1904,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=81.21ms
1779496388.0825438,ack_recv,latency_ack,1905,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=9.92ms
1779496388.1901588,ack_recv,latency_ack,1906,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=17.15ms
1779496388.2836592,ack_recv,latency_ack,1907,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=10.46ms
1779496388.3820682,ack_recv,latency_ack,1908,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=7.92ms
1779496388.4867148,ack_recv,latency_ack,1909,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=12.74ms
1779496388.5791564,ack_recv,latency_ack,1910,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=4.97ms
1779496388.6887562,ack_recv,latency_ack,1911,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=14.19ms
1779496388.7826622,ack_recv,latency_ack,1912,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=7.74ms
1779496388.8838897,ack_recv,latency_ack,1913,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=8.45ms
1779496388.986857,ack_recv,latency_ack,1914,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=10.72ms
1779496389.094808,ack_recv,latency_ack,1915,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=18.34ms
1779496389.189997,ack_recv,latency_ack,1916,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=13.38ms
1779496389.297558,ack_recv,latency_ack,1917,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=20.29ms
1779496389.4077241,ack_recv,latency_ack,1918,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=29.85ms
1779496389.4954646,ack_recv,latency_ack,1919,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=16.67ms
1779496389.5912828,ack_recv,latency_ack,1920,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=12.26ms
1779496389.6855412,ack_recv,latency_ack,1921,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=5.95ms
1779496389.8383553,ack_recv,latency_ack,1922,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=58.09ms
1779496389.9217503,ack_recv,latency_ack,1923,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=40.62ms
1779496390.0087392,ack_recv,latency_ack,1924,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=26.37ms
1779496390.0998752,ack_recv,latency_ack,1925,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=17.08ms
1779496390.245724,ack_recv,latency_ack,1926,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=62.59ms
1779496390.3287401,ack_recv,latency_ack,1927,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=45.40ms
1779496390.4124568,ack_recv,latency_ack,1928,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=28.62ms
1779496390.4983988,ack_recv,latency_ack,1929,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=14.05ms
1779496390.597109,ack_recv,latency_ack,1930,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=11.95ms
1779496390.704314,ack_recv,latency_ack,1931,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=18.68ms
1779496390.7980735,ack_recv,latency_ack,1932,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=11.76ms
1779496390.9067478,ack_recv,latency_ack,1933,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=20.22ms
1779496390.996707,ack_recv,latency_ack,1934,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=9.48ms
1779496391.1047559,ack_recv,latency_ack,1935,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=17.39ms
1779496391.2089643,ack_recv,latency_ack,1936,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=21.33ms
1779496391.308291,ack_recv,latency_ack,1937,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=20.31ms
1779496391.4015357,ack_recv,latency_ack,1938,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=12.99ms
1779496391.4949207,ack_recv,latency_ack,1939,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=5.59ms
1779496391.6058676,ack_recv,latency_ack,1940,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=16.28ms
1779496391.6996763,ack_recv,latency_ack,1941,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=9.44ms
1779496391.805216,ack_recv,latency_ack,1942,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=14.38ms
1779496391.9004915,ack_recv,latency_ack,1943,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=8.82ms
1779496392.006015,ack_recv,latency_ack,1944,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=14.13ms
1779496392.1018655,ack_recv,latency_ack,1945,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=9.88ms
1779496392.2112005,ack_recv,latency_ack,1946,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=18.84ms
1779496392.3042862,ack_recv,latency_ack,1947,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=11.65ms
1779496392.4735699,ack_recv,latency_ack,1948,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=80.45ms
1779496392.5027487,ack_recv,latency_ack,1949,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=9.03ms
1779496392.6138391,ack_recv,latency_ack,1950,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=19.67ms
1779496392.7068403,ack_recv,latency_ack,1951,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=11.68ms
1779496392.8621728,ack_recv,latency_ack,1952,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=66.71ms
1779496392.9099343,ack_recv,latency_ack,1953,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=13.25ms
1779496393.0034397,ack_recv,latency_ack,1954,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=6.75ms
1779496393.1148884,ack_recv,latency_ack,1955,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=17.85ms
1779496393.2091107,ack_recv,latency_ack,1956,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=11.65ms
1779496393.3204296,ack_recv,latency_ack,1957,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=22.83ms
1779496393.4096174,ack_recv,latency_ack,1958,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=11.24ms
1779496393.503907,ack_recv,latency_ack,1959,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=5.11ms
1779496393.6148307,ack_recv,latency_ack,1960,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=15.87ms
1779496393.7059195,ack_recv,latency_ack,1961,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=6.18ms
1779496393.8130512,ack_recv,latency_ack,1962,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=12.75ms
1779496393.906774,ack_recv,latency_ack,1963,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=6.36ms
1779496394.0142539,ack_recv,latency_ack,1964,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=13.56ms
1779496394.1079266,ack_recv,latency_ack,1965,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=7.02ms
1779496394.215883,ack_recv,latency_ack,1966,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=14.42ms
1779496394.308689,ack_recv,latency_ack,1967,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=7.10ms
1779496394.415405,ack_recv,latency_ack,1968,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=13.23ms
1779496394.5250723,ack_recv,latency_ack,1969,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=22.57ms
1779496394.61532,ack_recv,latency_ack,1970,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=11.91ms
1779496394.7121687,ack_recv,latency_ack,1971,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=8.36ms
1779496394.818042,ack_recv,latency_ack,1972,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=13.75ms
1779496394.9108927,ack_recv,latency_ack,1973,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=5.98ms
1779496395.060951,ack_recv,latency_ack,1974,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=55.76ms
1779496395.1455944,ack_recv,latency_ack,1975,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=39.90ms
1779496395.231883,ack_recv,latency_ack,1976,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=25.56ms
1779496395.322966,ack_recv,latency_ack,1977,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=15.66ms
1779496395.424766,ack_recv,latency_ack,1978,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=16.78ms
1779496395.5185385,ack_recv,latency_ack,1979,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=9.64ms
1779496395.6728206,ack_recv,latency_ack,1980,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=63.37ms
1779496395.7589614,ack_recv,latency_ack,1981,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=49.27ms
1779496395.8421044,ack_recv,latency_ack,1982,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=31.77ms
1779496395.927315,ack_recv,latency_ack,1983,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=15.97ms
1779496396.0187387,ack_recv,latency_ack,1984,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=6.68ms
1779496396.1261494,ack_recv,latency_ack,1985,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=13.54ms
1779496396.220097,ack_recv,latency_ack,1986,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=7.40ms
1779496396.336155,ack_recv,latency_ack,1987,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=22.57ms
1779496396.4226909,ack_recv,latency_ack,1988,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=8.56ms
1779496396.531885,ack_recv,latency_ack,1989,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=17.47ms
1779496396.6282513,ack_recv,latency_ack,1990,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=12.84ms
1779496396.7320497,ack_recv,latency_ack,1991,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=16.76ms
1779496396.8270452,ack_recv,latency_ack,1992,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=11.61ms
1779496396.940454,ack_recv,latency_ack,1993,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=22.83ms
1779496397.0272255,ack_recv,latency_ack,1994,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=10.45ms
1779496397.135229,ack_recv,latency_ack,1995,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=18.24ms
1779496397.231217,ack_recv,latency_ack,1996,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=13.78ms
1779496397.3365119,ack_recv,latency_ack,1997,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=18.50ms
1779496397.4289992,ack_recv,latency_ack,1998,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=10.49ms
1779496397.5415645,ack_recv,latency_ack,1999,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=22.16ms
1779496397.6335495,ack_recv,latency_ack,2000,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=13.78ms
1779496397.7243383,ack_recv,latency_ack,2001,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=4.06ms
1779496397.834676,ack_recv,latency_ack,2002,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=14.30ms
1779496397.9435978,ack_recv,latency_ack,2003,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=22.66ms
1779496398.0341682,ack_recv,latency_ack,2004,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=12.62ms
1779496398.1436791,ack_recv,latency_ack,2005,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=20.34ms
1779496398.2358959,ack_recv,latency_ack,2006,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=13.85ms
1779496398.3302,ack_recv,latency_ack,2007,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=7.99ms
1779496398.4359078,ack_recv,latency_ack,2008,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=13.40ms
1779496398.5301917,ack_recv,latency_ack,2009,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=7.31ms
1779496398.6485178,ack_recv,latency_ack,2010,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=25.20ms
1779496398.729632,ack_recv,latency_ack,2011,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=6.07ms
1779496398.838518,ack_recv,latency_ack,2012,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=14.52ms
1779496398.9327412,ack_recv,latency_ack,2013,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=8.50ms
1779496399.0418732,ack_recv,latency_ack,2014,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=17.21ms
1779496399.1350825,ack_recv,latency_ack,2015,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=10.09ms
1779496399.24133,ack_recv,latency_ack,2016,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=15.87ms
1779496399.338166,ack_recv,latency_ack,2017,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=11.21ms
1779496399.4491875,ack_recv,latency_ack,2018,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=22.43ms
1779496399.5425787,ack_recv,latency_ack,2019,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=15.21ms
1779496399.6341405,ack_recv,latency_ack,2020,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=6.08ms
1779496399.7445493,ack_recv,latency_ack,2021,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=16.18ms
1779496399.8367262,ack_recv,latency_ack,2022,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=7.79ms
1779496399.9435327,ack_recv,latency_ack,2023,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=14.17ms
1779496400.0405965,ack_recv,latency_ack,2024,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=10.79ms
1779496400.1508238,ack_recv,latency_ack,2025,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=20.84ms
1779496400.240591,ack_recv,latency_ack,2026,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=9.70ms
1779496400.384067,ack_recv,latency_ack,2027,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=52.94ms
1779496400.4847453,ack_recv,latency_ack,2028,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=53.39ms
1779496400.573808,ack_recv,latency_ack,2029,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=42.16ms
1779496400.6593976,ack_recv,latency_ack,2030,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=27.30ms
1779496400.749728,ack_recv,latency_ack,2031,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=16.59ms
1779496400.842351,ack_recv,latency_ack,2032,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=8.56ms
1779496400.9510849,ack_recv,latency_ack,2033,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=16.76ms
1779496401.048209,ack_recv,latency_ack,2034,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=12.91ms
1779496401.1528325,ack_recv,latency_ack,2035,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=17.17ms
1779496401.2464893,ack_recv,latency_ack,2036,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=10.31ms
1779496401.353693,ack_recv,latency_ack,2037,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=16.94ms
1779496401.446651,ack_recv,latency_ack,2038,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=9.12ms
1779496401.5582411,ack_recv,latency_ack,2039,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=20.48ms
1779496401.649086,ack_recv,latency_ack,2040,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=10.80ms
1779496401.7588847,ack_recv,latency_ack,2041,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=19.76ms
1779496401.8518674,ack_recv,latency_ack,2042,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=12.01ms
1779496401.944824,ack_recv,latency_ack,2043,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=4.14ms
1779496402.0527964,ack_recv,latency_ack,2044,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=11.67ms
1779496402.1478322,ack_recv,latency_ack,2045,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=6.14ms
1779496402.2560318,ack_recv,latency_ack,2046,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=13.78ms
1779496402.350244,ack_recv,latency_ack,2047,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=7.67ms
1779496402.4581244,ack_recv,latency_ack,2048,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=14.90ms
1779496402.5522354,ack_recv,latency_ack,2049,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=8.00ms
1779496402.6618593,ack_recv,latency_ack,2050,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=16.67ms
1779496402.7548926,ack_recv,latency_ack,2051,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=9.29ms
1779496402.865781,ack_recv,latency_ack,2052,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=19.33ms
1779496402.9928887,ack_recv,latency_ack,2053,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=45.83ms
1779496403.0674112,ack_recv,latency_ack,2054,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=19.93ms
1779496403.19759,ack_recv,latency_ack,2055,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=49.54ms
1779496403.2728086,ack_recv,latency_ack,2056,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=24.20ms
1779496403.3585463,ack_recv,latency_ack,2057,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=9.45ms
1779496403.4772134,ack_recv,latency_ack,2058,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=27.86ms
1779496403.5673046,ack_recv,latency_ack,2059,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=17.28ms
1779496403.670411,ack_recv,latency_ack,2060,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=19.69ms
1779496403.763199,ack_recv,latency_ack,2061,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=11.91ms
1779496403.8674235,ack_recv,latency_ack,2062,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=15.79ms
1779496403.988732,ack_recv,latency_ack,2063,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=36.65ms
1779496404.0730393,ack_recv,latency_ack,2064,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=20.02ms
1779496404.1635761,ack_recv,latency_ack,2065,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=9.64ms
1779496404.2723377,ack_recv,latency_ack,2066,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=17.95ms
1779496404.3618934,ack_recv,latency_ack,2067,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=7.10ms
1779496404.4703777,ack_recv,latency_ack,2068,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=14.87ms
1779496404.579144,ack_recv,latency_ack,2069,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=22.70ms
1779496404.6730547,ack_recv,latency_ack,2070,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=16.00ms
1779496404.8156457,ack_recv,latency_ack,2071,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=57.77ms
1779496404.908547,ack_recv,latency_ack,2072,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=50.05ms
1779496404.9922075,ack_recv,latency_ack,2073,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=33.13ms
1779496405.0862129,ack_recv,latency_ack,2074,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=26.48ms
1779496405.2156403,ack_recv,latency_ack,2075,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=55.42ms
1779496405.299651,ack_recv,latency_ack,2076,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=38.97ms
1779496405.3944182,ack_recv,latency_ack,2077,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=33.39ms
1779496405.4724586,ack_recv,latency_ack,2078,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=10.88ms
1779496405.580103,ack_recv,latency_ack,2079,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=18.17ms
1779496405.6735625,ack_recv,latency_ack,2080,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=11.31ms
1779496405.7684832,ack_recv,latency_ack,2081,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=4.57ms
1779496405.8782458,ack_recv,latency_ack,2082,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=15.53ms
1779496406.0076597,ack_recv,latency_ack,2083,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=44.38ms
1779496406.0919478,ack_recv,latency_ack,2084,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=28.47ms
1779496406.1816807,ack_recv,latency_ack,2085,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=17.62ms
1779496406.2881656,ack_recv,latency_ack,2086,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=23.23ms
1779496406.378107,ack_recv,latency_ack,2087,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=12.59ms
1779496406.508154,ack_recv,latency_ack,2088,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=42.41ms
1779496406.5946062,ack_recv,latency_ack,2089,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=28.24ms
1779496406.6812782,ack_recv,latency_ack,2090,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=14.57ms
1779496406.7835584,ack_recv,latency_ack,2091,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=16.22ms
1779496406.8762527,ack_recv,latency_ack,2092,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=8.50ms
1779496407.008596,ack_recv,latency_ack,2093,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=38.93ms
1779496407.0933056,ack_recv,latency_ack,2094,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=24.35ms
1779496407.189183,ack_recv,latency_ack,2095,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=19.81ms
1779496407.2803926,ack_recv,latency_ack,2096,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=10.31ms
1779496407.388368,ack_recv,latency_ack,2097,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=17.87ms
1779496407.4823596,ack_recv,latency_ack,2098,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=11.64ms
1779496407.5906816,ack_recv,latency_ack,2099,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=18.51ms
1779496407.684752,ack_recv,latency_ack,2100,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=12.92ms
1779496407.7904654,ack_recv,latency_ack,2101,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=18.24ms
1779496407.8849828,ack_recv,latency_ack,2102,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=12.39ms
1779496408.02961,ack_recv,latency_ack,2103,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=54.81ms
1779496408.1144636,ack_recv,latency_ack,2104,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=40.91ms
1779496408.1880388,ack_recv,latency_ack,2105,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=13.85ms
1779496408.289897,ack_recv,latency_ack,2106,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=15.44ms
1779496408.38301,ack_recv,latency_ack,2107,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=8.06ms
1779496408.511412,ack_recv,latency_ack,2108,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=36.29ms
1779496408.5973742,ack_recv,latency_ack,2109,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=21.66ms
1779496408.689997,ack_recv,latency_ack,2110,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=13.88ms
1779496408.7851322,ack_recv,latency_ack,2111,C2_video_normal,C2_video_normal,91,normal,off,True,False,rtt=8.67ms
