unix_ts_recv,seq,rtt_ms,t_send_unix,warmup,test_id,condition,camera_mode,lidar_mode,video_enabled,lidar_enabled
1779496313.2131863,1160,12.8276,1779496313.2003586,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496313.332728,1161,31.9455,1779496313.3007824,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496313.4172971,1162,15.9087,1779496313.4013884,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496313.5691378,1163,66.7646,1779496313.5023732,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496313.66814,1164,64.8932,1779496313.6032467,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496313.7733302,1165,69.3021,1779496313.7040281,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496313.8272674,1166,22.9461,1779496313.8043213,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496313.9193287,1167,14.5497,1779496313.904779,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496314.01704,1168,11.6689,1779496314.005371,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496314.1257186,1169,19.6786,1779496314.10604,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496314.2168238,1170,10.4744,1779496314.2063494,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496314.325532,1171,18.9235,1779496314.3066084,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496314.4188237,1172,11.7404,1779496314.4070833,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496314.5256572,1173,18.1315,1779496314.5075257,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496314.6216826,1174,13.2575,1779496314.6084251,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496314.7260756,1175,17.1883,1779496314.7088873,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496314.8235214,1176,14.1454,1779496314.809376,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496314.9308522,1177,20.7386,1779496314.9101136,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496315.0388954,1178,28.6076,1779496315.0102878,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496315.1328418,1179,22.0559,1779496315.110786,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496315.2221763,1180,11.2855,1779496315.2108908,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496315.3357396,1181,24.5337,1779496315.3112059,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496315.4270773,1182,15.1217,1779496315.4119556,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496315.534667,1183,22.4864,1779496315.5121806,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496315.6254137,1184,12.7633,1779496315.6126504,False,C2_video_normal,C2_video_normal,normal,off,True,False
1779496315.7304413,1185,17.3783,1779496315.713063,False,C2_video_normal,C2_video_normal,normal,off,True,False
