unix_ts_recv,seq,rtt_ms,t_send_unix,warmup,test_id,condition,camera_mode,lidar_mode,video_enabled,lidar_enabled
1779496899.6323948,6656,8.1069,1779496899.6242878,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496899.7455444,6657,20.7729,1779496899.7247715,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496899.836363,6658,11.1461,1779496899.825217,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496899.9302769,6659,4.3309,1779496899.925946,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496900.0396895,6660,13.4521,1779496900.0262375,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496900.208242,6661,81.7947,1779496900.1264472,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496900.2414753,6662,14.622,1779496900.2268534,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496900.3500526,6663,22.366,1779496900.3276865,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496900.4439905,6664,16.0573,1779496900.4279332,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496900.5377278,6665,9.0566,1779496900.5286713,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496900.7012138,6666,72.175,1779496900.6290388,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496900.736054,6667,6.2206,1779496900.7298334,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496900.8480296,6668,17.7889,1779496900.8302407,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496900.9532313,6669,22.2726,1779496900.9309587,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496901.0395756,6670,7.6754,1779496901.0319002,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496901.1389768,6671,6.6626,1779496901.1323142,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
1779496901.2584589,6672,25.6214,1779496901.2328374,False,C7_full_panorama,C7_full_panorama,normal,panorama,True,True
